ProviderId,Name,Upin,DateOpened,DateClosed
10087309,St Bede's Catholic School and Byron Sixth Form College,163146,2021-01-01,NULL
10081947,All Saints CofE First School,141513,2019-04-01,NULL
10082040,Westwood First School,141562,2019-04-01,NULL
10081949,Rushton CofE First School,141545,2019-04-01,NULL
10081951,Leek First School,141536,2019-04-01,NULL
10084497,Blackshaw Moor CofE First School,141519,2019-10-01,NULL
10081952,Beresford Memorial CofE First School,141518,2019-06-01,NULL
10086295,Brixham Church of England Primary School,162566,2020-09-01,NULL
10083663,Ditton Primary School,151961,2019-07-01,NULL
10083664,Simms Cross Primary School,151957,2020-12-01,NULL
10090330,Frodsham Weaver Vale Primary School,163828,2022-05-01,NULL
10088920,Great Dunham Primary School,134757,2021-07-01,NULL
10087321,Brackenwood Junior School,162856,2021-01-01,NULL
10088749,"Christ Church, Church of England Secondary Academy",163412,2021-09-01,NULL
10085815,Ingleton CofE Primary School,162609,2020-04-01,NULL
10084483,Bishop Ian Ramsey CofE Primary School,162320,2019-10-01,NULL
10085848,Stanhope Barrington CofE Primary School,162624,2020-04-01,NULL
10088088,Werrington Primary School,163320,2021-04-01,NULL
10087737,Frimley CofE Junior School,163240,2021-04-01,NULL
10084728,Buckhurst Hill Community Primary School,162349,2019-11-01,NULL
10086816,Lillington Primary School,162312,2021-01-01,NULL
10083602,Pearl Hyde Community Primary School,151818,2019-09-01,NULL
10084151,Church Eaton Primary School,162157,2019-10-01,NULL
10084152,St Paul's CofE First School,162224,2019-10-01,NULL
10084147,"All Saints CofE Primary School, Bednall",152136,2019-12-01,NULL
10087284,The De Montfort School,163161,2021-01-01,NULL
10090210,Busbridge Infant School,163794,2022-04-01,NULL
10086752,Ravenstone Primary School,162195,2020-10-01,NULL
10083208,Mildmay Infant and Nursery School,151810,2019-05-01,NULL
10083659,Acorn Academy,151986,2019-07-01,NULL
10084535,Hillocks Primary Academy,140739,2020-12-01,NULL
10088870,Highfields Primary Academy,163389,2021-09-01,NULL
10086286,De Havilland Primary School,162604,2020-10-01,NULL
10083590,Chancellor's School,151991,2019-07-01,NULL
10084145,St Weonard's Academy,162231,2019-10-01,NULL
10084486,Hertsmere Jewish Primary School,152011,2019-10-01,NULL
10087328,Outwood Primary Academy Alne,162859,2021-04-01,NULL
10087285,Outwood Academy Hasland Hall,163129,2021-03-01,NULL
10088073,Outwood Academy Haydock,163205,2022-01-01,NULL
10088071,Outwood Academy Hindley,163630,2022-01-01,NULL
10087555,Outwood Primary Academy Woodlands,151716,2021-02-01,NULL
10088753,Cornerstone School,163416,2021-09-01,NULL
10087730,The Icknield Primary School,163317,2021-04-01,NULL
10069408,St Mary the Virgin Church of England  Primary School,151710,2019-06-01,NULL
10083645,Shillingstone Church of England Primary School,134590,2019-07-01,NULL
10083646,Okeford Fitzpaine Church of England School,151917,2019-07-01,NULL
10083919,Harbour Vale School,151734,2019-11-01,NULL
10084498,Benson Church of England Primary School,162277,2019-10-01,NULL
10085409,Christopher Rawlins Church of England Voluntary Aided Primary School,162420,2020-02-01,NULL
10085008,Blewbury Church of England Primary School,162347,2019-12-01,NULL
10086871,Eaton Primary School,162354,2020-12-01,NULL
10086809,Tarvin Primary School,162530,2020-12-01,NULL
10085395,Childs Hill Primary School,162154,2020-02-01,NULL
10086786,East Huntspill Primary Academy,162780,2021-04-01,NULL
10082915,Pawlett Primary School Academy,140656,2019-04-01,NULL
10088067,West Huntspill Primary Academy,162787,2021-04-01,NULL
10083614,Hartpury Church of England Primary School,151983,2019-07-01,NULL
10083212,Doddinghurst Church of England Junior School,151793,2019-06-01,NULL
10086728,Warren Primary School,162635,2020-10-01,NULL
10083341,Little Thurrock Primary School,151960,2019-06-01,NULL
10082974,Horndon-On-the-Hill CofE Primary School,141603,2019-04-01,NULL
10087086,Bonnygate Primary School,162711,2020-12-01,NULL
10088069,Corpus Christi Catholic Primary School,163191,2021-04-01,NULL
10089693,Duke of Lancaster School,163634,2022-01-01,NULL
10084739,Chalk Hill,152010,2019-11-01,NULL
10087556,Farington Primary School,163175,2021-02-01,NULL
10086152,The Heys School,162642,2020-06-01,NULL
10083648,SET Causton,151883,2019-07-01,NULL
10083647,SET Maidstone,151892,2019-07-01,NULL
10086828,St Mary and St Giles Church of England School,162527,2021-03-01,NULL
10084547,Northleigh CofE Primary School,138443,2020-04-01,NULL
10084185,Beal Vale Primary School,152143,2019-09-01,NULL
10084505,St Anne's Catholic Primary School,162204,2019-10-01,NULL
10085821,Drybrook Primary School,151733,2020-04-01,NULL
10084222,Thurlby Community Primary Academy,151782,2020-01-01,NULL
10084734,Long Sutton County Primary School,162358,2019-11-01,NULL
10089107,Gedney Church End Primary Academy,163482,2021-09-01,NULL
10087547,Surfleet Primary School,163226,2021-03-01,NULL
10089106,Lutton St Nicholas Primary Academy,163486,2021-09-01,NULL
10087335,Grove Lea Primary School,162716,2021-03-01,NULL
10083029,Raunds Park Infant School,151826,2019-06-01,NULL
10088219,Redwell Primary School,163343,2021-08-01,NULL
10082930,Woodford Church of England Primary School,151857,2019-06-01,NULL
10082940,Colne Engaine Church of England Primary School,151764,2019-04-01,NULL
10086743,Caston Church of England Primary Academy,162913,2020-11-01,NULL
10089422,Docking Church of England Primary Academy and Nursery,163549,2022-01-01,NULL
10086744,Parker's Church of England Primary Academy,162436,2020-11-01,NULL
10089423,Brancaster CofE Primary Academy,163548,2022-01-01,NULL
10085594,The Thomas Adams School,162309,2020-03-01,NULL
10088881,Roselands Infants' School,163495,2021-09-01,NULL
10088866,Stafford Junior School,163224,2021-09-01,NULL
10083004,Arnesby Church of England Primary School,141516,2019-04-01,NULL
10083003,St Peter's Church of England Primary School Whetstone,141553,2019-04-01,NULL
10073421,Sherrier Church of England Primary School,141548,2019-06-01,NULL
10083001,Croft Church of England Primary School,141521,2019-04-01,NULL
10083002,Manorfield Church of England Primary School,141539,2019-04-01,NULL
10088906,Kenley Primary School,163485,2021-09-01,NULL
10087085,Ford End Church of England Primary School,163015,2020-12-01,NULL
10084215,Roxwell Church of England Primary School,162197,2019-09-01,NULL
10089918,Samuel Laycock School,163697,2022-04-01,NULL
10089915,St Peter's CofE Primary School,163654,2022-01-01,NULL
10086731,Kingfield Primary School,162923,2020-10-01,NULL
10085412,Darley Dene Primary School,162476,2020-02-01,NULL
10082955,Walton Oak Primary School,151849,2019-04-01,NULL
10089743,Birches Green Junior School,163232,2022-03-01,NULL
10083031,Ulverley School,141625,2020-02-01,NULL
10082178,Yenton Primary School,141629,2019-09-01,NULL
10083184,Sacred Heart Catholic School,151784,2019-06-01,NULL
10086813,Abbey Catholic Primary School,162471,2021-04-01,NULL
10084745,Heatherwood School,162291,2019-11-01,NULL
10061506,Crags Community School,134426,2019-10-01,NULL
10085013,Coppice School,162285,2019-12-01,NULL
10085811,North Ridge Community School,162482,2020-04-01,NULL
10085833,Becton School,151878,2020-04-01,NULL
10089110,Morchard Bishop Church of England Primary School,163490,2021-10-01,NULL
10084479,Broadhempston Village Primary School,151989,2019-10-01,NULL
10084481,Drake's Church of England Primary School,162286,2019-12-01,NULL
10084482,Otterton Church of England Primary School,162298,2019-12-01,NULL
10082939,Fairhouse Community Primary School,151794,2019-05-01,NULL
10086007,St Mary's Church of England Primary School,162645,2020-07-01,NULL
10085397,Blowers Green Primary School,162279,2020-02-01,NULL
10084153,Two Rivers Primary School,141110,2019-09-01,NULL
10084155,Two Rivers High School,141100,2019-09-01,NULL
10087561,The Sky Academy,163183,2021-04-01,NULL
10067721,Grange School,140738,2019-05-01,NULL
10084997,Armley Park Primary School,162416,2019-12-01,NULL
10084183,Honley High School,151801,2019-09-01,NULL
10084181,Netherton Infant and Nursery School,151811,2019-09-01,NULL
10084182,Meltham Moor Primary School,151808,2019-09-01,NULL
10086805,Dogsthorpe Infant School,162477,2020-12-01,NULL
10085006,Glapthorn Church of England Primary School,152008,2020-02-01,NULL
10087142,Polebrook Church of England Primary School,162676,2020-11-01,NULL
10087574,Rainford CofE Primary School,162760,2021-03-01,NULL
10083657,The Valley Leadership Academy,151789,2019-07-01,NULL
10089556,Oulder Hill Leadership Academy,163212,2022-03-01,NULL
10085570,Starbank School,162561,2020-10-01,NULL
10084188,"The Olive School, Small Heath",152135,2019-09-01,NULL
10086815,"Sacred Heart Catholic Primary School, a Voluntary Academy",151828,2020-10-01,NULL
10085577,"Immaculate Heart of Mary Catholic Primary School, A Voluntary Academy",151802,2020-03-01,NULL
10085852,"St Paul's Catholic Primary School, a Voluntary Academy",151839,2020-04-01,NULL
10087319,"Corpus Christi Catholic College, A Voluntary Academy",162850,2021-04-01,NULL
10089114,"St Francis of Assisi Catholic Primary School, a Voluntary Academy",163498,2022-04-01,NULL
10085576,"St Urban's Catholic Primary School, a Voluntary Academy",151840,2020-03-01,NULL
10087575,Blackwood School,162916,2022-01-01,NULL
10089914,Brownhills West Primary School,163624,2022-02-01,NULL
10088874,Malton Primary Academy,163487,2022-01-01,NULL
10089759,Ermington Primary School,163640,2022-01-01,NULL
10089758,"Manor Primary School, Ivybridge",163643,2022-01-01,NULL
10089757,Ugborough Primary School,163651,2022-01-01,NULL
10084108,Paddock Wood Primary Academy,162188,2019-09-01,NULL
10084109,Horsmonden Primary Academy,152020,2019-09-01,NULL
10088768,Leigh Academy Rainham,163432,2021-09-01,NULL
10083206,Welbourne Primary Academy,151851,2019-05-01,NULL
10082956,Warboys Primary Academy,151850,2019-04-01,NULL
10085843,Richard Barnes Academy,162630,2020-05-01,NULL
10077126,Old Hall Junior School,141257,2019-06-01,NULL
10083915,Hodthorpe Primary School,141230,2019-08-01,NULL
10083493,Ashgate Croft School,151876,2019-06-01,NULL
10084218,Starbeck Primary Academy,151867,2019-09-01,NULL
10090158,Willow Tree Community Primary School,163746,2022-04-01,NULL
10086878,Greatwood Community Primary School,162619,2020-09-01,NULL
10083906,Hook Lane Primary School,151984,2019-09-01,NULL
10087076,Co-Op Academy Clarice Cliff,163115,2020-12-01,NULL
10079947,Co-op Academy Delius,134219,2019-06-01,NULL
10089128,Field End Junior School,163455,2021-09-01,NULL
10089127,Hermitage Primary School,163457,2021-09-01,NULL
10087322,St Bede's Catholic Primary School,163070,2020-12-01,NULL
10090113,"St Cuthberts Catholic First School, Berwick",163769,2022-04-01,NULL
10087339,St Wilfrid's Catholic Primary School,163086,2020-12-01,NULL
10088091,"St Aidan's Catholic Primary School, Ashington",163287,2022-04-01,NULL
10088092,"St Paul's Catholic Primary School, Alnwick",163309,2021-04-01,NULL
10090205,"St Roberts Catholic First School, Morpeth",163775,2022-04-01,NULL
10087736,"St Alban's Catholic Primary School, Walker",163288,2021-04-01,NULL
10087735,"St Cuthbert's Catholic Primary School, North Shields",163293,2021-08-01,NULL
10090175,"St Marys Catholic Primary School, Forest Hall",163773,2022-04-01,NULL
10089430,"St Aidan's Catholic Primary School, Wallsend",163554,2021-10-01,NULL
10089429,"St Bernadettes Catholic Primary, Wallsend",163555,2021-10-01,NULL
10087348,St Lawrence's Catholic Primary School,163081,2020-12-01,NULL
10087734,"St Joseph's Catholic Primary School, North Shields",163303,2021-08-01,NULL
10087347,Our Lady and St Anne's Catholic Primary School,163065,2020-12-01,NULL
10087732,"St Mary's Catholic Primary School, North Shields",163306,2021-08-01,NULL
10087094,"St Bede's Catholic Primary School, Sacriston",163022,2020-11-01,NULL
10089424,"Our Lady and St Joseph Brooms Catholic Primary School, Leadgate",163592,2021-11-01,NULL
10089425,"St Pius Xth Catholic Primary School, Consett",163606,2021-11-01,NULL
10089906,"St Patrick's Catholic Primary School, Consett",163604,2022-02-01,NULL
10087144,"St Cuthbert's Catholic Primary School, Chester-Le-Street",163149,2020-12-01,NULL
10086733,"Holy Family Catholic High School, A Voluntary Academy",162951,2021-03-01,NULL
10086734,"St Mary's Catholic Primary School, a Voluntary Academy",162947,2021-03-01,NULL
10086736,St Joseph's Catholic Primary School,162936,2021-03-01,NULL
10082977,Bedgrove Junior School,151679,2019-04-01,NULL
10083338,Elmhurst School,141217,2019-06-01,NULL
10083643,Bearbrook Combined School,141164,2019-07-01,NULL
10087310,Esh CofE (Aided) Primary School,163014,2021-01-01,NULL
10087577,Trinity Catholic School,163164,2021-01-01,NULL
10085849,St Thomas More Catholic First School,151971,2020-04-01,NULL
10088779,The Warwickshire Academy,163446,2022-03-01,NULL
10087331,Werneth School,163088,2021-01-01,NULL
10087517,"Thorncombe, St Mary's Church of England Primary Academy",162445,2021-02-01,NULL
10083599,St Gabriel's CofE Primary School,151976,2019-09-01,NULL
10084127,All Saints Church of England Junior Academy,151987,2019-09-01,NULL
10084128,All Saints Church of England Infant Academy,151988,2019-09-01,NULL
10084719,Dane Bank Primary School,138239,2019-11-01,NULL
10088867,Lea Hall Academy,163214,2021-09-01,NULL
10090115,Rossmere Academy,163765,2022-05-01,NULL
10085579,Thorntree Academy,162563,2020-03-01,NULL
10086824,St Anthony's Catholic Primary Academy,162206,2020-09-01,NULL
10085571,St Patrick's Catholic Primary Academy,162443,2020-03-01,NULL
10087295,St Christophers Catholic Primary Academy,163147,2021-09-01,NULL
10087333,Summerseat Methodist Primary School,163177,2020-12-01,NULL
10083589,Wesley Methodist Primary School,151852,2019-07-01,NULL
